,train,val,test
mae,0.16826023103608925,0.1984266865631579,0.21348641826470585
mse,0.0617263043730282,0.09023661750216293,0.11032020886483138
rmse,0.24844779003450243,0.3003941036408054,0.3321448612651284
r2,0.8632792916268153,0.7868175908200454,0.8114419759444695
pearsonr,0.9302856673880877,0.8874605939125582,0.9026454343978422
spearmanr,0.8562337522636632,0.797265751491633,0.767886826512385
p_value,0.0,3.721142969611449e-65,2.2354603033377503e-88
max_ae,1.4024606199999998,1.8524171499999997,1.5279585000000002
