,train,test
mae,0.19967214794060117,0.21378493110585306
mse,0.08594677061051399,0.11647734996556108
rmse,0.29316679656897365,0.34128778174080754
r2,0.7320185911094994,0.6999177835980895
pearsonr,0.8687584042762718,0.8542041368723865
spearmanr,0.8109215289628311,0.8003156849008153
p_value,3.349396348640402e-237,8.770181471726667e-125
max_ae,1.870928244906583,2.1984863270491957
