,train,test
mae,0.09483240227700455,0.13757011448192702
mse,0.015764205509605608,0.049505488480784746
rmse,0.1255555873293005,0.2224982887142837
r2,0.9508473212839167,0.8724583216241997
pearsonr,0.9760367235415093,0.9364330591461378
spearmanr,0.9321315012297487,0.9110250070737343
p_value,0.0,1.2671574058791274e-198
max_ae,0.5766728655139826,1.530021776233376
