,train,test
mae,0.13004834477785104,0.17773046230264813
mse,0.03462640182737994,0.10967830200717518
rmse,0.18608170739591773,0.3311771459614555
r2,0.8920351296436642,0.7174342653980152
pearsonr,0.947798275005397,0.8510638745867649
spearmanr,0.8916093765897399,0.8666620670571685
p_value,0.0,6.090308356845386e-123
max_ae,0.8765018309063448,3.264609331213025
