,accuracy,f1,precision,recall,binary_f1,binary_precision,binary_recall
0,0.8554533508541393,0.8270440251572327,0.9740740740740741,0.7185792349726776,0.8758465011286681,0.790224032586558,0.9822784810126582
1,0.8554533508541393,0.8758465011286681,0.790224032586558,0.9822784810126582,0.8758465011286681,0.790224032586558,0.9822784810126582
