,train,val,test
mae,0.1393366877418635,0.19387640582105264,0.2499397642592437
mse,0.0418220706478162,0.08108942378829058,0.16264927329982634
rmse,0.20450445141320567,0.2847620476613599,0.4032979956556025
r2,0.9090346370176203,0.7941682133083392,0.7220017447115258
pearsonr,0.9535237323024344,0.9002734012183641,0.8532645598392032
spearmanr,0.9214364433782402,0.7580136632539548,0.7972840920364206
p_value,0.0,8.059785309819073e-70,1.1246289513843755e-68
max_ae,1.2828298000000002,1.2078855000000002,2.5643084
