,train,test
mae,0.15186952574376628,0.20031926700017164
mse,0.04140593829965708,0.10643804012293473
rmse,0.20348449154581064,0.32624843313483476
r2,0.8708965839768522,0.7257821971481194
pearsonr,0.9333055218694011,0.8536449735268387
spearmanr,0.8105872703762049,0.732117323805291
p_value,0.0,1.8796851992339928e-124
max_ae,0.7707510208753581,2.4089716932333762
