,train,val,test
mae,0.1693463575124836,0.19050334608900527,0.2255320572117227
mse,0.06551326655737016,0.07708206336463075,0.15105696399560803
rmse,0.25595559489366543,0.2776365670523801,0.388660473930149
r2,0.8528803885935371,0.8296445162076678,0.7418151855954358
pearsonr,0.9248364499204683,0.9111933609741782,0.8667825611837392
spearmanr,0.8728786271939362,0.907012777360154,0.7598629158443818
p_value,7.37e-321,1.03381168144011e-74,2.909243494602443e-73
max_ae,1.7640729999999998,1.56185559,2.9300162999999997
