,train,test
mae,0.17330842406153324,0.23132238701931107
mse,0.06774850044100249,0.1648574473804523
rmse,0.26028542110729613,0.40602641217099694
r2,0.7887606658233466,0.5752754658745713
pearsonr,0.8902759061353314,0.7599980518821219
spearmanr,0.792904036566262,0.7418055693686557
p_value,3.071529287384871e-265,7.234819269750589e-83
max_ae,1.813260120875358,2.3718858355686305
